,userID,tag,tag_num,content,date,year,label,gender_female,gender_lgbt,pubertal_development,sexual_harrasment,appearance_object,appearance_animal,attitude,shame,mother,label_ver2
2631,Elfgj,→,0,看了豪的限動只能說lu真是心機肥婆,05/22,2022,1,0,0,0,0,0,0,1,0,0,1
2632,jones2011,→,0,3+11網軍總部？呵呵，不就在本能寺嗎,12/09,2021,0,0,0,0,0,0,0,0,0,0,0
2633,applejone,推,2,大多醜 像男人 肥胖瘦的都有,07/25,2022,3,0,0,0,0,0,0,1,0,0,3
2634,xp75381,推,2,集中營舊地合法的概念嗎,12/07,2021,0,0,0,0,0,0,0,0,0,0,0
2635,kl50365,推,2,真的算是圓夢吧，他本身就不到男優標準,12/11,2021,0,0,0,0,0,0,0,0,0,0,0
2636,verypower,→,0,男生是30後肥肚或禿頭 或兩者都有,08/24,2022,1,0,0,1,0,0,0,1,0,0,1
2637,beatfuture,推,2,就是有你這種無知老頭  年輕人才不敢,12/13,2021,0,0,0,0,0,0,0,1,0,0,0
2638,andysher,→,0,拿錢出來前面的錢才能拿回來，難怪總是,12/03,2021,0,0,0,0,0,0,0,0,0,0,0
2639,netio,推,2,說她不紅會森77,12/12,2021,0,0,0,0,0,0,0,0,0,0,0
2640,athome1,→,0,你是孤鳥 不犧牲你坦小英論文要犧牲誰?,12/06,2021,0,0,0,0,0,0,1,0,0,0,0
2641,ev331,→,0,那個小腿好粗,06/12,2022,1,0,0,1,0,0,0,1,0,0,1
2642,skyivan,噓,1,垃圾黑道死胖子,11/10,2015,1,0,0,0,0,0,0,1,1,0,1
2643,NagoyaOsaka,推,2,這樣叫腿粗 向小學全速前進吧,03/13,2022,1,0,0,1,0,0,0,1,0,0,1
2644,mikamikan,噓,1,這肥婆是不是黨政不分阿 這種事要也是,10/16,2021,1,0,0,0,0,0,0,1,0,0,1
2645,pttverygood,推,2,塔綠班高端苦無大師,12/11,2021,0,0,0,0,0,0,0,0,0,0,0
2646,duelaylomo,推,2,因為有許多醜的胖的老的享受不到紅利,11/22,2021,1,0,0,0,0,0,0,1,0,0,1
2647,e7660239,噓,1,死肥豬我說妳的黨徽勒,11/10,2015,1,0,0,0,0,0,1,1,1,0,1
2648,syntax123,→,0,洗身體,12/03,2021,0,0,0,0,0,0,0,0,0,0,0
2649,vking223,推,2,女孩肥肚=胖胖的也很可愛，美得很有氣質,10/13,2021,1,0,0,1,0,0,0,1,0,0,1
2650,moocow,推,2,我都捏我妹小孩的肥肚子 cc,06/15,2022,1,0,0,1,0,0,0,1,0,0,1
2651,brad001,推,2,錢 你說的 快給喔,12/08,2021,0,0,0,0,0,0,0,0,0,0,0
2652,nFONn,→,0,點出來反覆講，這題只能支持土條了,12/13,2021,0,0,0,0,0,0,0,0,0,0,0
2653,AJhe0924,推,2,女T是跟男8+9瘦皮猴一樣吧，女T心中的男,07/25,2022,2,0,1,0,0,0,1,0,0,0,2
2654,toshiba5566,噓,1,猴就是想要當不沾鍋，各方討好,12/10,2021,0,0,0,0,0,0,1,0,0,0,0
2655,aqsss,推,2,莫忘督....(咦,12/07,2021,0,0,0,0,1,0,0,0,0,0,0
2656,KJC1004,→,0,加密使用的數學邏輯並且具備將它轉換成程,12/02,2021,0,0,0,0,0,0,0,0,0,0,0
2657,jimling2001,噓,1,肥婆,02/22,2022,1,0,0,0,0,0,0,1,0,0,1
2658,whiteadam,噓,1,五樓包皮,12/10,2021,0,0,0,0,0,0,0,0,0,0,0
2659,l2272,噓,1,死肥豬,04/24,2022,1,0,0,0,0,0,1,1,1,0,1
2660,commandity,→,0,在nfl眼中nba都是瘦皮猴,06/27,2022,2,0,0,0,0,0,1,0,0,0,2
2661,hsnujuju,推,2,肥婆好噁心,12/10,2021,1,0,0,0,0,0,0,1,0,0,1
2662,TackoFall,→,0,一起喊 垃圾民進黨勾結海鮮死胖子,12/31,2021,1,0,0,0,1,0,0,1,1,0,1
2663,iam0718,推,2,台灣人,12/06,2021,0,0,0,0,0,0,0,0,0,0,0
2664,HUNT007,推,2,一堆人都清掉了然後留著肥婆 真的是運營,11/18,2021,1,0,0,0,0,0,0,1,0,0,1
2665,kemmok,→,0,真的很塔綠班,12/04,2021,0,0,0,0,0,0,0,0,0,0,0
2666,kinmengon,→,0,吃不下去 腰太粗了,12/23,2021,1,0,0,1,0,0,0,1,0,0,1
2667,kuzos618,噓,1,肥婆,01/17,2022,1,0,0,0,0,0,0,1,0,0,1
2668,hooniya,→,0,沒奶沒屁股沒腰美腿都不能穿啊,02/18,2022,2,0,0,1,0,0,0,0,0,0,2
2669,moccabranco,推,2,就你們ip 還想扯,12/07,2021,0,0,0,0,0,0,0,0,0,0,0
2670,caesst85149,推,2,正解 但是你會被寄生爪圍巴,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
2671,odddriver,噓,1,伯璋太太都能當乾女兒的奶奶了,12/07,2021,0,0,0,0,0,0,0,0,0,0,0
2672,keane9112,→,0,來囉過年前準備迎接病毒大軍入境,12/07,2021,0,0,0,0,0,0,0,0,0,0,0
2673,sk050607,→,0,搞不好女的是龍妹..,06/07,2022,1,0,0,0,0,0,1,0,0,0,1
2674,tomer,推,2,安倍花一堆預算讓電通弄網軍的事情被抓出來,12/07,2021,0,0,0,0,0,0,0,0,0,0,0
2675,circus987,推,2,我就廢,12/09,2021,0,0,0,0,0,0,0,0,0,0,0
2676,pippen2002,→,0,暖爆了??,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
2677,VVizZ,→,0,沒奶子不可以,09/06,2022,2,0,0,0,0,0,0,0,0,0,2
2678,godbobo,推,2,太瘦噁爛，胖點才好,07/11,2022,2,0,0,0,0,0,0,1,0,0,2
2679,tomgod17,噓,1,好爛的盾牌醫生 講不贏就封鎖人欸,12/09,2021,0,0,0,0,0,0,0,0,0,0,0
2680,shiaohan1128,推,2,也太胖了，看了好噁心,08/21,2022,1,0,0,0,0,0,0,1,0,0,1
2681,davidtai12,推,2,正解,12/13,2021,0,0,0,0,0,0,0,0,0,0,0
2682,gain,推,2,老了有家庭和其他有的沒的就知道穩定，請假,12/13,2021,0,0,0,0,0,0,0,1,0,0,0
2683,may88011,噓,1,活該，台南都這樣的嗎？,12/10,2021,0,0,0,0,0,0,0,0,0,0,0
2684,Stupidog5566,→,0,黑內褲肥婆,08/21,2022,1,0,0,0,0,0,0,1,0,0,1
2685,coeXist,推,2,效期至3月底XD 我就問能不能撐3週還沒被,12/09,2021,0,0,0,0,0,0,0,0,0,0,0
2686,xomega,推,2,大,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
2687,Ghostchaos,推,2,你的手臂比我的大腿還粗欸,11/30,2021,0,0,0,1,0,0,0,1,0,0,0
2688,Aliensoul,推,2,苦無證據,12/07,2021,0,0,0,0,0,0,0,0,0,0,0
2689,flyskb,推,2,推好心,12/07,2021,0,0,0,0,0,0,0,0,0,0,0
2690,derrick1220,→,0,八卦肥宅是均醜,09/04,2021,1,0,0,0,0,0,0,1,0,0,1
2691,horseorange,推,2,有夠遜,12/08,2021,0,0,0,0,0,0,0,0,0,0,0
2692,bathilda,→,0,可是你有肚子啊，肥肚恰好露在中間,02/16,2022,1,0,0,1,0,0,0,1,0,0,1
2693,mbblgg007,推,2,推你 幹我早看台中那死胖@^%#&?!'$,10/07,2015,1,0,0,0,1,0,0,1,1,0,1
2694,basterds,→,0,類這種瘦皮猴,06/06,2022,2,0,0,0,0,0,1,0,0,0,2
2695,zukigo,→,0,又醜又胖,11/27,2022,1,0,0,0,0,0,0,1,0,0,1
2696,firemothra,→,0,目標如果是三劑。滿分就是300%,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
2697,Billowing,噓,1,支那豬死胖子,07/09,2022,1,0,0,0,0,0,1,1,1,0,1
2698,rwr,推,2,我一定要用手指沾肥皂伸進去搓洗肛門直腸乾淨,01/18,2022,0,0,0,1,1,0,0,1,0,0,0
2699,wl760713,→,0,母豬自由民主騙術 連胖都不能說,02/21,2022,1,0,0,0,0,0,1,1,0,0,1
2700,sck3612575,推,2,DRG一堆又醜又胖的8+9在騎,09/13,2021,1,0,0,0,0,0,0,1,0,0,1
2701,rushfudge,→,0,在意一個死胖子的口味幹嘛,08/30,2022,1,0,0,0,1,0,0,1,0,0,1
2702,ClownT,推,2,演的 現實都像樓下這樣又醜又肥又窮,01/11,2022,1,0,0,0,0,0,0,1,0,0,1
2703,akira724,推,2,生田公在日劇版也有更新這集！,12/07,2021,0,0,0,0,0,0,0,0,0,0,0
2704,sjfrnbu,→,0,應該又肥又老又醜,09/01,2021,1,0,0,0,0,0,0,1,0,0,1
2705,Balthier,→,0,死胖子去死一死 垃圾,07/23,2022,1,0,0,0,0,0,0,1,1,0,1
2706,toastegg,推,2,今天偷吃妹妹豆腐 明天偷吃媽媽豆腐,12/09,2021,0,0,0,0,0,0,0,0,0,0,0
2707,jennywalk,→,0,矮只要胖一看起來就很明顯,04/06,2022,1,0,0,0,0,0,0,1,0,0,1
2708,Angelstudent,噓,1,太陽能隨便蓋13%？造謠夠了沒,12/11,2021,0,0,0,0,0,0,0,0,0,0,0
2709,Oldfather75,推,2,笑死真以為那個又胖又醜的側翼仔有票,09/03,2022,1,0,0,0,0,0,0,1,1,0,1
2710,miku3920,推,2,錢,12/02,2021,0,0,0,0,0,0,0,0,0,0,0
2711,duriamon,→,0,那當年的大腸花覺青支持黑箱嗎？衣裁上,12/03,2021,0,0,0,0,0,0,0,0,0,0,0
2712,viable,→,0,美國垃圾懶肥豬,09/24,2021,1,0,0,0,0,0,1,1,1,0,1
2713,cyc4aa12,→,0,電暖器…只要有用到交流馬達、線圈都是,12/14,2021,0,0,0,0,0,0,1,0,0,0,0
2714,paul1951,推,2,說自己骨架大可是都肥在肚子,10/04,2022,1,0,0,1,0,1,0,1,0,0,1
2715,gtoamdk7,噓,1,肥婆,06/06,2022,1,0,0,0,0,0,0,1,0,0,1
2716,scoop,推,2,小英：20萬公宅,12/10,2021,0,0,0,0,0,0,0,0,0,0,0
2717,whitenoise,→,0,有柬埔寨種族屠殺新聞嗎？,12/04,2021,0,0,0,0,0,0,0,0,0,0,0
2718,firemothra,推,2,倒在肉肉的肥肚子才爽,10/28,2022,1,0,0,1,0,0,0,1,0,0,1
2719,nikewang,→,0,車撞到人 希望律師來幫我的車子無償辯護,12/07,2021,0,0,0,0,0,0,0,0,0,0,0
2720,simpson083,推,2,龍妹會覺得自己是公主 甲歸家怪的,01/24,2022,1,0,1,0,0,0,1,0,0,0,1
2721,Kazetachinu,噓,1,幹是有多難喝竟然喝的出來哈哈,12/06,2021,0,0,0,0,1,0,0,0,1,0,0
2722,a14589761,→,0,過進了也是當奴才,12/04,2021,0,0,0,0,0,0,0,0,0,0,0
2723,lanchenchen,推,2,對面區公所地下室可以,12/08,2021,0,0,0,0,0,0,0,0,0,0,0
2724,chocopoodle,推,2,滑tinder,12/11,2021,0,0,0,0,0,0,0,0,0,0,0
2725,flashseal,推,2,4x感覺醜阿 肥起來只是掩蓋 瘦了更醜,08/30,2022,1,0,0,0,0,0,0,1,0,0,1
2726,tr920,推,2,嚴重懷疑這個人是國民黨派來的臥底,12/12,2021,0,0,0,0,0,0,0,0,0,0,0
2727,hw1,推,2,噴裡面舒壓,12/10,2021,0,0,0,0,0,0,0,0,0,0,0
2728,ronga,→,0,       講錯了是電壓壓瞬間過高 打壞電器,12/12,2021,0,0,0,0,0,0,0,0,0,0,0
2729,jewish123,推,2,現在av界紅的還是一堆鳥仔腿看了就倒,09/23,2021,2,0,0,1,0,0,1,0,0,0,2
2730,sonyabear,→,0,這次馬賽克打的好，太肥太醜真噁心,06/10,2022,1,0,0,0,0,0,1,1,0,0,1
2731,wewaws,推,2,死心去找龍妹比較快,09/29,2021,1,0,0,0,0,0,1,0,1,0,1
2732,bizer,推,2,大長腿不胖怎麼看都好看，反正我不是乳控,04/14,2022,0,0,0,1,0,0,0,1,0,0,0
2733,efthu456,推,2,沒奶就是醜,08/03,2022,1,0,0,0,0,0,0,1,0,0,1
2734,ayakiax,推,2,有，但我不能講，方丈為人很小心眼的,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
2735,sam690718,推,2,黑鮪魚很油很像在吃肥豬肉,04/21,2022,0,0,0,0,0,0,1,1,0,0,0
2736,donoh183,→,0,宅又醜又肥去泡湯根本強暴眼睛,02/09,2022,1,0,0,0,1,0,0,1,0,0,1
2737,DICB,推,2,XDDDDD!! jho52106 大大你敢嘴肥亮膩 先把屁股洗乾淨再來嘴,07/21,2016,0,0,0,1,0,0,0,1,0,0,0
2738,foredoom,噓,1,柯屁 出來扛啦  塔綠班 承受不住了,12/06,2021,0,0,0,0,0,0,0,0,0,0,0
2739,etiennechiu,推,2,日本妹腿粗又短的好多,12/08,2021,1,0,0,1,0,0,0,1,0,0,1
2740,LelockTT,噓,1,扁女生是就是沒奶啊,12/24,2021,2,0,0,0,0,0,0,1,0,0,2
2741,fasterbook,推,2,總比塔綠斑非綠極惡好多了,12/14,2021,0,0,0,0,0,0,0,0,0,0,0
2742,Dorae5566,推,2,龍妹配瘦弱高中男吧,08/29,2022,3,0,0,0,0,0,1,0,0,0,3
2743,gk1329,噓,1,要省就自己來啊 問個屁,12/08,2021,0,0,0,1,0,0,0,0,0,0,0
2744,chocopie,→,0,都2021年了還有這種合約,12/07,2021,0,0,0,0,0,0,0,0,0,0,0
2745,Dcwei,推,2,你這瘦皮猴在搞笑嗎,05/08,2022,2,0,0,0,0,0,1,0,0,0,2
2746,kilakila1984,→,0,腿粗,10/09,2015,1,0,0,1,0,0,0,1,0,0,1
2747,Butcherdon,→,0,腦袋就很有問題了 建議一起撲殺,12/06,2021,0,0,0,0,0,0,0,0,0,0,0
2748,bumerang,推,2,還有很多噁綠胖甲 只要有屁眼被幹射就好,01/22,2022,1,0,1,1,1,0,0,1,1,0,1
2749,losel,→,0,才鎮的住,12/06,2021,0,0,0,0,0,0,0,0,0,0,0
2750,hinajian,→,0,高鐵太快，會來不及看完,12/12,2021,0,0,0,0,0,0,0,0,0,0,0
2751,F91,→,0,爸媽當肥羊花大錢救回台灣 結果被肥婆騙砲,08/08,2022,1,0,0,0,0,0,0,1,0,0,1
2752,fcz973,→,0,公投綁大選=惡意操縱民主。騙神仔：,12/08,2021,0,0,0,0,0,0,0,0,1,0,0
2753,aleny,噓,1,萊豬留給胖瑜的老媽吃啊！你兒子希望台灣人,11/01,2021,1,0,0,0,0,0,0,1,0,0,1
2754,PigBlood,推,2,他怎麼認識我的？,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
2755,akko76815,推,2,小弟我瘦皮猴打az沒事 供參,08/30,2021,4,0,0,0,0,0,1,0,0,0,0
2756,hoha1111,推,2,南部人的美食=小吃 其他吃不起,12/09,2021,0,0,0,0,0,0,0,0,0,0,0
2757,coffee112,推,2,一切都是設局啊 要先騙過吱己人才能薛,12/04,2021,0,0,0,0,0,0,0,0,0,0,0
2758,s81048112,推,2,誰?,12/03,2021,0,0,0,0,0,0,0,0,0,0,0
2759,xzcb2008,噓,1,大胖豬豬,06/03,2015,1,0,0,0,0,0,1,1,0,0,1
2760,sunnyhcy,→,0,噁爛肥臉，胖到連口罩都蓋不住！,10/03,2022,1,0,0,1,0,0,0,1,0,0,1
2761,kenclyde,推,2,民進黨禁止經安全認證有效的萊劑給國內,12/13,2021,0,0,0,0,0,0,0,0,0,0,0
2762,trywish,→,0,只是學校只需要追究挪用公款這項就好。,12/02,2021,0,0,0,0,0,0,0,0,0,0,0
2763,Almon,→,0,，當然不用辦啊,12/09,2021,0,0,0,0,0,0,0,0,0,0,0
2764,kent,→,0,心機肥婆,06/28,2022,1,0,0,0,0,0,0,1,0,0,1
2765,sonyabear,噓,1,是不是扁奶台女眼紅啊？,11/18,2021,2,0,0,0,1,0,0,1,0,0,2
2766,nikewang,→,0,新潮流許智傑 那麼好騙,12/12,2021,0,0,0,0,0,0,0,0,0,0,0
2767,jeff21115,噓,1,318追求的就是九萬月薪,12/10,2021,0,0,0,0,0,0,0,0,0,0,0
2768,talrasha,推,2,文組:慢慢爬樓梯啊,12/12,2021,0,0,0,0,0,0,0,0,0,0,0
2769,superya,→,0,再過幾年你會發現龍妹才是王道,01/05,2022,1,0,0,0,0,0,1,0,0,0,1
2770,Xhocer,推,2,要正的才行，醜老肥當然不願意,04/21,2022,1,0,0,0,0,0,0,1,0,0,1
2771,jeffopq,推,2,加油,12/08,2021,0,0,0,0,0,0,0,1,0,0,0
2772,youngirl369,→,0,反正工作機會還是在台北 上班時間還,12/10,2021,0,0,0,0,0,0,0,0,0,0,0
2773,hunt5566,→,0,厲害啦,12/12,2021,0,0,0,0,0,0,0,0,0,0,0
2774,ianlin1216,推,2,肥婆 ：zzzz,07/25,2022,1,0,0,0,0,0,0,1,0,0,1
2775,ymsc30102,→,0,分類不見了難怪缺電,12/13,2021,0,0,0,0,0,0,0,0,0,0,0
2776,b0204888100,推,2,看起來就是沒被照顧好 瘦巴巴的,06/02,2022,2,0,0,0,0,0,0,0,0,0,2
2777,Kultivient,噓,1,不就台女鳥仔腳,04/04,2022,2,0,0,1,1,0,1,0,0,0,2
2778,JRanDer,→,0,跟肥宅的屁股有87像,09/19,2021,0,0,0,1,0,0,0,1,0,0,0
2779,SPAEK,→,0,有時候龍妹還比較難搞,07/11,2022,1,0,0,0,0,0,1,0,0,0,1
2780,zold,→,0,日本的松屋 》〉》〉》〉》 台灣,12/02,2021,0,0,0,0,0,0,0,0,0,0,0
2781,COVID69,推,2,秀柱,12/06,2021,0,0,0,0,0,0,0,0,0,0,0
2782,A80211ab,→,0,精障殺人執照,12/07,2021,0,0,0,0,0,0,0,0,0,0,0
2783,lolic,→,0,下次台灣用台灣隊出賽就不要嘴,12/02,2021,0,0,0,0,0,0,0,0,0,0,0
2784,PigBlood,推,2,死肥豬,11/30,2022,1,0,0,0,0,0,1,1,1,0,1
2785,pinkowa,→,0,你大學唸哪間學校讓我們知道一下,12/14,2021,0,0,0,0,0,0,0,0,0,0,0
2786,lemomo0212,推,2,富家龍妹也是會挑的好嗎,10/08,2022,1,0,0,0,0,0,1,0,0,0,1
2787,mikamikan,推,2,告發違反公投法第35條看看啦 但應該不,12/07,2021,0,0,0,0,0,0,0,0,0,0,0
2788,saniblue,→,0,校，乖女孩和你們不熟，你們不相信也是,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
2789,dawnnn317,推,2,笑死,12/10,2021,0,0,0,0,0,0,0,0,1,0,0
2790,bigbug6024,推,2,我才不相信既得利益者的屁話,12/09,2021,0,0,0,1,0,0,0,0,0,0,0
2791,skywinner,噓,1,完全錯誤 出社會才發現 龍妹普妹垃圾程,10/08,2021,1,0,0,0,0,0,1,0,1,0,1
2792,ArgusX,→,0,督割等級應該遠低於林,12/05,2021,0,0,0,0,1,0,0,0,0,0,0
2793,jaceda,推,2,這兩邊撈的戲碼真的有點膩了,12/13,2021,0,0,0,0,0,0,0,0,0,0,0
2794,akway,推,2,肥宅都嘛很醜,05/03,2022,1,0,0,0,0,0,0,1,0,0,1
2795,jackycheny,→,0,交友軟體龍妹都跩的可以嘻嘻,10/16,2021,1,0,0,0,0,0,1,0,1,0,1
2796,curlymonkey,→,0,暖場不錯啊 又創造工作機會,12/10,2021,0,0,0,0,0,0,0,0,0,0,0
2797,j65p4m3,推,2,肥宅還沒失智就先胖死了,07/04,2022,1,0,0,0,0,0,0,1,1,0,1
2798,snakeooxx,→,0,高被當沙包時他做了什麼啊,12/04,2021,0,0,0,0,0,0,0,0,0,0,0
2799,Barefoot24,推,2,油耳挖太深很容易堵住然後就耳鳴,12/03,2021,0,0,0,0,0,0,0,1,0,0,0
2800,bezbol,→,0,popping 你紙片人喔,07/18,2022,2,0,0,0,0,1,0,0,0,0,2
2801,gay7788,噓,1,五樓都直接被肛,12/13,2021,0,0,0,0,1,0,0,0,0,0,0
2802,tearness,噓,1,月經文 滾啦,12/10,2021,0,0,0,0,0,0,0,0,0,1,0
2803,yoderek,推,2,噁心胖甲，看了真不舒服,06/30,2022,1,0,1,0,0,0,0,1,0,0,1
2804,EasyVinus,推,2,周胖子：封封封存30年他馬的,09/18,2022,1,0,0,0,0,0,1,1,1,0,1
2805,pokyhoyo,推,2,老了 代謝排泄功能下降變龍妹,09/18,2022,1,0,0,0,0,0,1,1,0,0,1
2806,riceberg,推,2,四個不同意 當我塑膠膩,12/12,2021,0,0,0,0,0,1,0,0,0,0,0
2807,BigOwl,→,0,低音沒有Phil Bozemen底,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
2808,scottandk,→,0,苦無大獅再度苦無證據,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
2809,konner,推,2,肥宅我太胖也會扶桌子,04/22,2022,1,0,0,0,0,0,0,1,0,0,1
2810,vb128252,推,2,副作用是肥肚肚,06/16,2022,0,0,0,1,0,0,0,1,0,0,0
2811,nakayamayyt,→,0,台灣就這樣 博士就什麼都會,12/06,2021,0,0,0,0,0,0,0,0,0,0,0
2812,highyes,噓,1,釣不到,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
2813,polanco,推,2,帶賽?,12/12,2021,0,0,0,0,0,0,0,0,0,0,0
2814,su4vu6,→,0,妹子用電腦解決就好了啊,12/08,2021,0,0,0,0,0,0,0,0,0,0,0
2815,zeumax,→,0,到老的老處女肥婆,05/27,2022,1,0,0,0,1,0,0,1,0,0,1
2816,aqsss,推,2,高雄歐米龍妹妹,01/26,2022,1,0,0,0,0,0,0,0,0,0,1
2817,panadols,→,0,福原愛長那麼肥那麼醜贏在哪？,07/25,2022,1,0,0,0,0,0,0,1,0,0,1
2818,mkokm,推,2,所以CDC無法知道誰打誰沒打？,12/09,2021,0,0,0,0,0,0,0,0,0,0,0
2819,dxzy,→,0,批評 死宅 被批評 胖子 被批評 瘦子 被批評,05/03,2022,3,0,0,0,0,0,0,1,1,0,3
2820,cmcmcmcm2,→,0,你各位 這就是愛台灣的塔綠班^^,12/02,2021,0,0,0,0,0,0,0,0,0,0,0
2821,WarHawk,推,2,春聯講給大家笑的嗎不都是大量印刷品…,12/14,2021,0,0,0,0,0,0,0,0,0,0,0
2822,NSRC,→,0,矮秃肥老醜窮包莖短屌洋人　都贏各位,09/11,2021,1,0,0,0,1,0,0,1,0,0,1
2823,aquaunder,推,2,一定是女的嫌這肥宅太胖 笑爛,10/04,2021,1,0,0,0,0,0,0,1,0,0,1
2824,Joyeeee,推,2,2015，學長好,12/13,2021,0,0,0,0,0,0,0,0,0,0,0
2825,crimson11,推,2,會 雖然很感恩 也很感謝很多生命中的,12/11,2021,0,0,0,0,0,0,0,0,0,0,0
2826,King5566,→,0,鳥仔腳退流行了,09/26,2022,2,0,0,1,0,0,1,0,0,0,2
2827,kevin1221,→,0,酸的肯定都是醜又胖的,11/27,2022,1,0,0,0,0,0,0,1,0,0,1
2828,MDAISUKE18,→,0,全場的,12/08,2021,0,0,0,0,0,0,0,0,0,0,0
2829,a12124477,推,2,實名制蟑螂都死光,12/06,2021,0,0,0,0,0,0,0,0,1,0,0
2830,allen0080,推,2,憂鬱龍妹推特上一堆,07/05,2022,1,0,0,0,0,0,1,0,0,0,1
2831,allenatptt,噓,1,意思是死胖子有多遠滾多遠,08/31,2021,1,0,0,0,0,0,0,1,1,1,1
2832,qqq87112,→,0,下禮拜晚上停電才猛好嗎,12/12,2021,0,0,0,0,0,0,0,0,0,0,0
2833,vntlu,推,2,高雄不意外,12/04,2021,0,0,0,0,0,0,0,0,0,0,0
2834,john0421,推,2,四個不同意 台灣沒電力,12/12,2021,0,0,0,0,0,0,0,0,0,0,0
2835,minggood,→,0,遭在日常使用較常用於負面意義,12/08,2021,0,0,0,0,0,0,0,0,0,0,0
2836,YonLang,→,0,musoutensei:我不想成為胖宅 更不想成為肥宅,11/30,2013,4,0,0,0,0,0,0,1,0,0,0
2837,handsomeKim,推,2,肥 醜,03/05,2022,1,0,0,0,0,0,0,1,0,0,1
2838,canallchen,→,0,"不推給老鼠？那保養PM,FMEA,PDCA有無",12/12,2021,0,0,0,0,0,0,0,1,0,0,0
2839,KGarnett05,推,2,死肥豬吃多了而已,05/29,2022,1,0,0,0,0,0,1,1,1,0,1
2840,yftsai,推,2,笑死本來就公開的東西，不想公開還找理由,12/07,2021,0,0,0,0,0,0,0,0,1,0,0
2841,kobe7610,噓,1,反正妳又不紅 心機肥婆可不是叫假的 還po文來打自己臉,02/03,2016,1,0,0,1,0,0,0,1,0,0,1
2842,qweraakk,→,0,幹,12/11,2021,0,0,0,0,1,0,0,0,1,0,0
2843,gober,推,2,龍妹表示：,03/03,2022,1,0,0,0,0,0,1,0,0,0,1
2844,gbtplayer,推,2,幹死尼哥肥婆 直接一肘鎖喉,11/13,2021,1,0,0,0,1,0,0,1,1,0,1
2845,iphone55566,→,0,160*12小*30天 恭喜 五萬七,12/12,2021,0,0,0,0,0,0,0,0,0,0,0
2846,haohaobobo,推,2,房價衝七字頭 但新竹人口數怎麼沒暴,12/09,2021,0,0,0,0,0,0,0,0,0,0,0
2847,dragonne,推,2,怎麼反制?不出席下次奧運嗎?,12/06,2021,0,0,0,0,0,0,0,0,0,0,0
2848,scores,→,0,葉公好龍妹,11/27,2022,1,0,0,0,0,0,1,0,0,0,1
2849,iamandre,推,2,繡春刀很好看,12/08,2021,0,0,0,0,0,0,0,0,0,0,0
2850,gtoamdk7,噓,1,肥婆,03/29,2022,1,0,0,0,0,0,0,1,0,0,1
2851,YSJ543,推,2,沒奶子就算了吧,11/28,2021,2,0,0,0,0,0,0,0,0,0,2
2852,ds361007,→,0,推 真男人,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
2853,swimbert,→,0,，那就去吧,12/04,2021,0,0,0,0,0,0,0,0,0,0,0
2854,rb731024,→,0,的,12/06,2021,0,0,0,0,0,0,0,0,0,0,0
2855,newsyho,噓,1,肥婆的絕招又來了，太魯閣／氣爆／普攸,10/15,2021,1,0,0,0,0,0,0,1,0,0,1
2856,amare1015,推,2,肥婆國師會吧,10/30,2022,1,0,0,0,0,0,0,1,0,0,1
2857,pennphia,噓,1,肥肚下去,08/19,2022,1,0,0,1,0,0,0,1,0,0,1
2858,pslr1,推,2,不錯啊賞心悅目 不然你要看肥婆阿桑ㄛ,10/07,2022,1,0,0,0,0,0,0,1,0,0,1
2859,xtort,推,2,說誰心機肥婆？,04/18,2022,1,0,0,0,0,0,0,1,0,0,1
2860,howerd11,噓,1,一定叫你回去當老百姓,12/05,2021,0,0,0,0,0,0,0,1,0,0,0
2861,sindy520,→,0,沒啥人。,12/08,2021,0,0,0,0,0,0,0,0,0,0,0
2862,ABiao0220,推,2,肥肥紙片人 到底是肥還是紙片==,06/06,2022,0,0,0,0,0,1,0,1,0,0,0
2863,Yakei,噓,1,等蔡英文拿出博士論文的那一天,12/11,2021,0,0,0,0,0,0,0,0,0,0,0
2864,ePaper,推,2,我妹就是雙胞胎阿 不過都是肥婆 科科,11/23,2022,4,0,0,0,0,0,0,1,0,0,0
2865,bryant780417,→,0,午餐,12/06,2021,0,0,0,0,0,0,0,0,0,0,0
2866,vul3vmp4,噓,1,182/70 這根本排骨精 男人瘦成這樣很難,07/09,2022,2,0,0,0,0,1,0,0,0,0,2
2867,crimson11,推,2,你有想過龍妹的生活嗎？,08/25,2021,1,0,0,0,0,0,1,0,0,0,1
2868,pondaha,→,0,來來來，綠蟑理共跨麥,12/06,2021,0,0,0,0,0,0,0,0,0,0,0
2869,ibukitsuki,推,2,不是，小肉垂姊姊有夠難聽推文不要一,12/03,2021,0,0,0,0,0,0,0,1,0,0,0
2870,fulongb210f,推,2,這樣汰除太嚴格了吧,12/12,2021,0,0,0,0,0,0,0,0,0,0,0
2871,anshley,推,2,看到又肥又醜的阿宅 還不如單身,05/18,2022,1,0,0,0,0,0,0,1,0,0,1
